CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CID-000324,Rossi4839,492,Germany,Female,21,4,226098.01,2,1,1,17260.41,No
CID-000325,Wong9340,622,Germany,Female,46,7,205830.21,1,1,1,78540.75,No
CID-000326,Khan2650,808,Spain,Male,39,9,52476.48,1,1,0,76624.27,No
CID-000327,Rossi3852,668,Germany,Female,39,6,99951.96,2,1,0,194153.18,Yes
CID-000328,Smith5901,640,Spain,Male,18,10,223508.17,2,0,1,128941.13,No
CID-000329,Cohen8609,650,France,Male,58,9,99274.56,2,1,1,65075.26,No
CID-000330,Rossi4638,748,Germany,Male,24,8,231001.02,2,1,0,134594.65,No
CID-000331,Patel9896,481,Spain,Female,49,9,89966.1,4,1,1,193843.08,No
CID-000332,Kim3248,786,France,Male,19,3,5114.15,4,0,1,174816.32,No
CID-000333,Garcia151,401,Germany,Female,58,7,115544.62,1,0,1,194412.18,No
CID-000334,Cohen8679,540,France,Male,91,9,76155.62,1,0,1,172023.73,No
CID-000335,Singh4096,748,France,Male,36,4,123343.62,2,1,1,159593.4,No
CID-000336,Williams6069,770,Spain,Male,29,8,26212.63,2,1,1,78063.31,No
CID-000337,Kim1084,772,France,Male,46,1,117161.17,4,0,0,63536.67,No
CID-000338,Lee3052,831,Germany,Male,73,6,159390.64,1,0,0,173518.4,Yes
CID-000339,Williams2353,814,France,Female,42,7,140176.96,1,1,1,119696.22,No
CID-000340,Kim3751,467,,Female,48,6,187802.6,1,0,1,118537.05,No
CID-000341,Patel6015,837,France,Female,63,7,198576.83,2,1,0,157750.03,No
CID-000342,Nguyen7316,435,France,Male,44,4,43647.67,2,1,1,85111.92,No
CID-000343,Singh6591,558,Germany,Male,23,5,230452.74,2,1,0,156382.26,Yes
CID-000344,Cohen1674,423,France,Female,47,9,240993.92,1,1,1,73771.53,No
CID-000345,Cohen4281,690,Spain,Male,87,9,142627.11,1,0,0,57315.06,No
CID-000346,Rossi6090,398,France,Female,77,5,23853.51,2,0,0,49187.19,No
CID-000347,Smith6032,420,France,Male,54,1,84243.79,1,0,1,73214.86,No
CID-000348,Mendoza5937,595,Germany,Female,25,10,110781.59,2,1,0,42535.84,No
CID-000349,Lee7569,495,Germany,Female,72,3,150504.08,2,1,0,98498.37,Yes
CID-000350,Singh3642,418,Spain,Male,39,2,45752.24,2,0,1,48406.73,No
CID-000351,Singh4108,662,France,Male,62,8,170023.46,3,1,0,139277.98,No
CID-000352,Rossi879,547,France,Male,52,7,184041.9,2,1,1,52597.44,No
CID-000353,Garcia671,472,France,Female,40,6,189121.14,1,0,0,161662.65,Yes
CID-000354,Wong630,722,Germany,Female,43,6,125058.95,1,1,0,109218.5,Yes
CID-000355,Wong61,667,France,Female,79,2,203845.71,2,1,0,31951.32,Yes
CID-000356,Nguyen963,680,France,Female,79,10,236548.07,2,1,1,37012.96,No
CID-000357,Ali3231,773,Germany,Female,43,2,239482.15,2,0,0,126710.43,Yes
CID-000358,Williams7135,526,Spain,Female,55,9,216521.15,1,1,0,88032.88,No
CID-000359,Ali868,372,Germany,Male,65,5,177375.98,4,1,1,162204.62,No
CID-000360,Wong3886,629,France,Female,29,0,3829.2,3,0,0,120722.99,No
CID-000361,Jones9174,581,Spain,Male,66,10,13092.47,2,0,0,25834.39,No
CID-000362,Davis6292,803,Germany,Female,73,9,230573.23,2,1,1,118882.19,No
CID-000363,Mendoza7293,422,Germany,Male,54,1,160332.82,1,0,0,169110.54,Yes
CID-000364,Diaz8925,741,Spain,Female,42,6,65124.89,2,1,0,,No
CID-000365,Jones1389,772,France,Male,46,1,88420.44,1,0,1,171985.82,No
CID-000366,Smith3240,732,France,Female,53,5,182339.17,1,0,0,18483.94,No
CID-000367,Jones7848,451,Spain,Male,43,10,184065.28,1,1,1,72425.79,No
CID-000368,Garcia9674,389,France,Male,69,3,27120.46,2,1,0,108887.92,No
CID-000369,Diaz2075,374,France,Male,57,5,88308.55,1,0,0,77168.1,No
CID-000370,Jones9501,638,France,Male,35,5,193252.88,1,0,0,110430.93,No
CID-000371,Williams1051,514,Germany,Male,20,9,35527.47,3,1,0,22969.65,No
CID-000372,Kim6963,473,Germany,Female,82,4,105266.16,2,1,0,51145.83,Yes
CID-000373,Tanaka7177,811,Spain,Female,21,5,72020.48,2,1,0,167880.1,No
CID-000374,Diaz3692,565,France,Male,45,6,35322.85,1,1,1,115134.76,No
CID-000375,Ali7320,826,France,Male,67,5,109928.83,2,1,1,95751.47,No
CID-000376,Park3432,815,France,Male,49,10,230011.64,2,1,0,132844.69,No
CID-000377,Nguyen5105,364,France,Male,65,9,31038.36,1,1,0,192558.07,No
CID-000378,Cohen4738,502,Germany,Male,41,1,226061.1,2,1,1,74394.48,No
CID-000379,Patel991,754,Germany,Female,71,9,141879.52,1,0,0,163720.21,Yes
CID-000380,Mendoza8535,448,Spain,Female,18,10,53660.36,4,1,0,161306.32,No
CID-000381,Tanaka6185,494,France,Female,73,1,78895.33,2,1,1,78602.6,No
CID-000382,Kim9467,431,France,Female,89,8,106301.38,1,1,1,141091.34,No
CID-000383,Davis2431,549,Germany,Female,40,10,219356.1,1,1,0,37690.46,No
CID-000384,Rossi1753,811,Spain,Female,42,0,107047.51,2,0,0,45090.91,No
CID-000385,Davis2821,447,France,Male,38,9,10936.78,1,0,1,179709.6,No
CID-000386,Garcia6035,696,Spain,Female,81,1,60853.55,1,0,0,124429.6,Yes
CID-000387,Diaz8486,771,France,Male,85,5,154964.65,2,1,1,33319.24,No
CID-000388,Ali7877,570,France,Male,65,9,135183.77,1,1,0,46920.0,No
CID-000389,Rossi4135,431,France,Female,41,6,131136.47,2,1,1,182427.03,No
CID-000390,Patel8644,529,France,Male,28,4,35261.22,1,0,0,51136.4,No
CID-000391,Tanaka7029,580,France,Female,62,0,86966.91,2,0,1,108593.21,No
CID-000392,Williams7533,795,Spain,Female,40,5,156677.91,2,1,1,150436.4,No
CID-000393,Kim2269,665,Spain,Male,82,4,101463.8,2,1,0,77380.05,Yes
CID-000394,Diaz3347,477,Germany,Male,84,8,213298.65,1,0,1,23081.37,No
CID-000395,Brown8196,813,Germany,Female,58,7,67301.05,1,1,1,140348.03,No
CID-000396,Smith8576,541,France,Male,51,6,123208.33,1,1,0,47121.61,No
CID-000397,Smith3259,585,France,Male,24,8,53827.2,2,0,0,31461.06,No
CID-000398,Wong5381,535,France,Male,41,6,158911.5,3,1,0,98581.28,No
CID-000399,Wong858,681,France,Male,39,5,148256.88,1,0,1,107218.21,No
CID-000400,Kim2705,444,Germany,Female,52,1,183330.99,1,1,1,40492.69,Yes
CID-000401,Park7278,413,France,Female,45,2,94650.29,1,1,0,130642.67,No
CID-000402,Jones9350,603,France,Female,52,9,244910.26,2,0,1,105324.9,No
CID-000403,Smith7562,431,Germany,Female,22,10,52877.51,2,1,1,190219.42,No
CID-000404,Cohen2326,669,France,Female,71,1,228781.58,2,0,1,70466.94,No
CID-000405,Rossi8598,479,Germany,Male,74,1,204932.07,1,0,0,134380.46,Yes
CID-000406,Khan9708,501,France,Male,65,4,96678.8,2,1,0,14020.13,No
CID-000407,Nguyen5224,637,France,Female,18,9,157419.49,2,0,0,103866.77,No
CID-000408,Diaz6137,639,France,Female,64,10,16446.9,1,1,1,44546.68,No
CID-000409,Tanaka6857,557,France,Male,72,9,80256.89,3,1,0,162121.89,No
CID-000410,Kim7394,646,Spain,Female,88,6,175400.35,1,0,1,44482.72,No
CID-000411,Nguyen1208,535,Germany,Male,22,10,62809.25,2,1,1,43664.4,No
CID-000412,Lee4213,804,Germany,Female,56,2,2810.5,2,1,1,84154.27,No
CID-000413,Jones798,741,Spain,Male,43,6,127395.13,4,1,1,126471.7,No
CID-000414,Cohen4470,506,Germany,Male,56,6,52098.69,1,1,0,106403.19,No
CID-000415,Kim9445,515,Spain,Male,40,6,90589.68,1,0,1,29031.82,No
CID-000416,Diaz2281,774,France,Female,90,4,216607.87,1,1,0,141454.37,Yes
CID-000417,Singh945,436,France,Male,61,5,123877.08,1,1,0,40947.29,No
CID-000418,Kim6218,663,Spain,Female,76,4,6405.22,2,0,0,59884.76,No
CID-000419,Ali2004,583,Germany,Female,83,8,40211.43,2,0,1,14359.58,No
CID-000420,Ali4058,822,France,Female,26,6,205172.34,1,1,1,87529.45,No
CID-000421,Smith7208,494,France,Female,65,5,165008.98,1,1,1,23842.34,No
CID-000422,Nguyen5451,621,Spain,Female,47,0,143062.87,1,1,1,125275.82,No
CID-000423,Cohen1997,578,Germany,Female,73,4,42054.69,1,0,1,189534.35,No
CID-000424,Jones9354,376,France,Female,44,8,158541.63,2,1,1,54653.28,No
CID-000425,Kim2337,359,Germany,Female,66,10,242631.46,4,1,1,60763.47,No
CID-000426,Jones8001,440,France,Male,34,1,78727.14,1,0,1,50237.43,No
CID-000427,Jones4886,786,France,Male,38,0,185408.36,1,1,1,73914.12,No
CID-000428,Kim4001,447,Germany,Female,69,4,103560.44,2,1,1,97583.88,No
CID-000429,Jones647,531,Germany,Male,69,4,37244.09,3,1,0,67764.72,No
CID-000430,Cohen3449,489,France,Female,30,9,15479.33,1,1,1,40747.04,No
CID-000431,Ali3091,826,France,Male,36,1,32529.47,1,1,0,173560.39,No
CID-000432,Brown340,608,France,Male,63,4,112428.49,2,1,0,121840.47,Yes
CID-000433,Mendoza7544,706,Germany,Female,37,7,51501.23,2,0,1,177305.88,No
CID-000434,Davis3501,805,France,Female,66,3,114954.31,2,1,1,149019.45,No
CID-000435,Williams3177,360,Spain,Female,90,1,8447.07,1,0,1,166370.21,No
CID-000436,Williams8500,502,France,Female,21,1,1695.24,1,1,0,198111.0,Yes
CID-000437,Rossi2341,425,Germany,Male,19,6,146698.15,1,1,1,45279.65,No
CID-000438,Garcia8148,566,Germany,Female,47,10,60292.81,1,0,1,69912.72,No
CID-000439,Khan231,468,Spain,Female,56,0,84237.08,3,0,1,85665.34,No
CID-000440,Smith7625,816,Spain,Male,74,1,196292.48,1,1,1,105607.34,No
CID-000441,Mendoza6104,469,Germany,Female,52,1,218436.28,2,1,1,151636.23,No
CID-000442,Patel8305,599,Spain,Male,74,7,152326.28,2,0,1,114891.18,No
CID-000443,Smith4654,383,Germany,Female,60,5,45887.86,3,0,1,123652.5,No
CID-000444,Park7344,583,France,Male,43,10,202604.96,2,1,0,109544.73,No
CID-000445,Smith8810,798,France,Male,84,6,82617.76,1,0,1,99811.34,No
CID-000446,Garcia6422,442,France,Male,85,2,137434.88,1,0,1,106458.26,No
CID-000447,Ali6701,389,Spain,Male,76,10,88940.54,4,1,1,135279.32,No
CID-000448,Smith5469,752,Germany,Female,77,2,28767.86,1,1,1,18743.16,Yes
CID-000449,Davis1253,733,Germany,Male,58,1,126097.42,1,0,1,147229.98,No
CID-000450,Singh5122,555,Spain,Female,83,7,12181.1,3,0,0,179087.2,Yes
CID-000451,Park9162,366,Spain,Female,32,6,31925.45,2,1,1,140227.57,No
CID-000452,Wong8508,838,France,Female,27,10,149517.46,2,1,0,179308.43,No
CID-000453,Lee1716,471,,Male,79,8,192406.51,2,1,1,22700.18,No
CID-000454,Patel3250,715,Germany,Male,59,6,2130.83,1,1,0,168813.35,No
CID-000455,Tanaka6883,381,Spain,Female,63,7,212714.9,3,1,0,68297.07,No
CID-000456,Diaz5223,489,Germany,Male,91,8,215510.5,2,1,1,34754.95,No
CID-000457,Patel5833,740,Germany,Male,44,6,174496.93,3,1,1,16261.28,No
CID-000458,Garcia4638,622,France,Female,25,9,100086.31,1,0,1,25081.71,No
CID-000459,Cohen9894,605,France,Male,68,10,180954.11,2,1,1,14304.5,No
CID-000460,Kim6350,410,Spain,Female,53,0,97727.11,1,0,0,32203.32,No
CID-000461,Cohen2119,668,Spain,Female,41,10,57719.67,1,1,0,134995.16,No
CID-000462,Singh709,624,France,Male,27,7,229096.42,1,0,0,62649.69,No
CID-000463,Nguyen4075,760,Spain,Female,28,8,70930.86,2,0,0,117487.34,No
CID-000464,Tanaka7661,675,Germany,Male,23,3,163884.06,2,1,0,36893.16,Yes
CID-000465,Ali234,407,Spain,Male,39,1,29086.81,1,1,0,196874.29,No
CID-000466,Lee2419,603,France,Male,80,10,31311.74,2,0,0,151009.14,No
CID-000467,Smith7236,797,Germany,Female,51,8,212675.25,1,1,0,86037.04,No
CID-000468,Patel2945,751,France,Female,88,0,158459.57,2,0,0,54244.37,Yes
CID-000469,Singh3920,689,France,Male,75,1,3152.9,1,0,1,139543.65,No
CID-000470,Williams1078,601,France,Female,24,10,249474.28,2,0,1,54684.38,No
CID-000471,Park750,510,Germany,Male,77,2,238955.48,1,1,1,167080.2,Yes
CID-000472,Khan7265,538,France,Female,26,8,162797.46,1,0,1,33193.44,No
CID-000473,Singh3286,757,,Male,89,0,226011.43,1,1,1,148968.36,No
CID-000474,Khan3974,715,Spain,Male,18,2,244369.03,2,1,0,98877.12,Yes
CID-000475,Tanaka8402,588,France,Female,82,7,103882.85,1,1,0,124119.48,No
CID-000476,Garcia3232,514,Germany,Male,37,6,140668.4,1,0,1,129096.51,No
CID-000477,Mendoza6129,562,France,Female,87,1,88725.07,1,0,0,162789.53,Yes
CID-000478,Singh9986,416,Spain,Male,49,3,66524.47,2,1,0,20328.95,No
CID-000479,Rossi5987,368,France,Male,32,3,200958.11,1,1,0,166858.16,No
CID-000480,Park7348,494,Spain,Male,56,3,54464.52,2,1,0,78928.87,No
CID-000481,Kim1858,777,France,Female,42,6,198229.36,2,1,0,40766.13,No
CID-000482,Patel5827,366,France,Female,61,3,86529.77,1,1,0,92209.02,Yes
CID-000483,Singh1723,794,Spain,Female,34,1,154057.04,1,1,1,124556.43,No
CID-000484,Wong3854,579,Germany,Female,66,8,210114.46,3,1,0,15053.74,No
CID-000485,Wong8349,568,France,Female,64,7,88909.28,1,1,0,26508.0,Yes
CID-000486,Williams7597,619,France,Female,81,3,225810.51,2,0,1,153589.15,No
CID-000487,Cohen5868,607,France,Male,72,7,122197.11,1,1,1,146912.79,No
CID-000488,Kim7638,611,France,Male,40,10,33977.02,2,1,1,18459.75,No
CID-000489,Patel3597,600,Spain,Male,91,8,28986.48,1,1,1,39847.6,No
CID-000490,Singh497,801,France,Male,28,5,180863.5,1,1,0,22284.26,No
CID-000491,Smith7532,480,France,Male,83,7,210006.5,2,0,0,161716.2,Yes
CID-000492,Diaz7280,514,France,Male,89,1,135143.02,1,1,0,151412.22,Yes
CID-000493,Jones5477,393,Germany,Female,91,5,59116.06,2,1,0,88847.49,No
CID-000494,Kim180,357,France,Male,67,2,96552.4,2,0,0,122598.51,Yes
CID-000495,Jones9698,580,France,Male,50,2,96833.62,1,0,1,60705.29,No
CID-000496,Brown2269,404,Spain,Male,88,9,71175.52,2,1,1,120773.64,No
CID-000497,Patel2743,648,Germany,Male,36,2,35477.14,3,1,0,68851.19,Yes
CID-000498,Cohen4963,440,France,Male,48,8,223277.96,2,1,1,156966.95,No
CID-000499,Davis5904,624,France,Female,30,2,121020.01,1,1,0,158885.81,No
CID-000500,Rossi2297,688,,Male,48,1,78376.55,1,0,0,129068.42,Yes
CID-000501,Ali9621,779,France,Male,82,10,5412.76,2,1,1,198469.03,No
CID-000502,Smith6689,675,France,Male,64,10,210345.05,1,0,1,90809.97,No
CID-000503,Cohen4184,646,France,Female,20,7,224737.15,1,1,1,177865.35,No
CID-000504,Kim1216,432,Spain,Female,83,0,227364.35,2,0,0,14571.1,Yes
CID-000505,Brown1254,614,France,Female,20,2,141220.64,2,0,1,194926.08,No
CID-000506,Williams2449,688,Germany,Female,58,0,68906.83,2,0,1,186768.67,No
CID-000507,Nguyen7390,406,Germany,Male,78,5,9281.9,3,0,0,198909.43,No
CID-000508,Khan6533,696,Spain,Male,41,3,10038.25,1,1,0,135893.9,No
CID-000509,Cohen486,576,Spain,Female,40,1,42189.95,2,0,1,36772.84,No
CID-000510,Park7102,728,France,Male,64,5,212252.02,1,1,0,63744.42,No
CID-000511,Williams7847,530,France,Female,84,10,242938.31,1,1,1,103935.36,No
CID-000512,Wong1024,564,France,Female,18,4,71690.61,1,1,1,105775.67,No
CID-000513,Rossi7219,442,Germany,Female,46,2,118380.23,1,1,1,12907.77,No
CID-000514,Nguyen5636,730,Germany,Male,34,1,197695.09,1,0,1,157782.08,No
CID-000515,Davis8599,634,Germany,Female,73,6,7410.04,1,0,0,110539.79,Yes
CID-000516,Park8063,763,Germany,Female,74,9,241999.19,2,0,0,75392.99,Yes
CID-000517,Diaz7669,819,Germany,Female,89,5,188826.69,1,1,1,81067.59,No
CID-000518,Smith2718,835,Spain,Male,39,10,38790.25,1,0,1,172288.49,No
CID-000519,Nguyen520,397,France,Female,61,10,198271.49,2,1,1,151692.26,No
CID-000520,Cohen7208,422,Germany,Male,58,4,59340.7,1,1,1,90108.35,No
CID-000521,Brown1770,537,Germany,Female,84,6,39223.76,2,1,1,11413.85,No
CID-000522,Lee9418,438,France,Male,81,10,19458.25,2,0,0,57099.4,No
CID-000523,Singh810,360,,Male,59,0,41823.5,2,1,1,164156.43,No
CID-000524,Ali3322,598,France,Female,20,2,97810.52,1,1,0,67676.24,No
CID-000525,Tanaka9113,713,Germany,Female,61,1,126497.27,2,1,0,189217.45,Yes
CID-000526,Patel9876,358,Spain,Male,87,8,201017.84,2,0,1,152484.98,No
CID-000527,Williams9917,607,France,Female,76,0,208925.83,1,1,0,78042.99,Yes
CID-000528,Patel9125,719,Spain,Male,89,7,157004.94,2,0,0,95610.82,No
CID-000529,Davis9225,733,France,Female,19,5,220276.06,1,1,0,63439.03,No
CID-000530,Jones9562,651,France,Male,63,2,123055.12,2,1,1,51614.43,No
CID-000531,Patel3302,632,Spain,Male,28,1,225402.62,2,1,1,186519.43,Yes
CID-000532,Brown4663,753,Spain,Female,32,2,89594.84,2,1,1,25258.74,No
CID-000533,Brown9726,621,Germany,Female,81,2,86601.78,1,0,0,,Yes
CID-000534,Patel5882,655,France,Male,78,5,194659.98,1,1,1,34599.08,No
CID-000535,Tanaka6432,427,Germany,Female,19,9,241321.28,4,1,1,50066.02,No
CID-000536,Singh9046,494,France,Female,45,5,152270.66,1,0,0,193805.98,No
CID-000537,Smith1680,403,France,Female,74,8,170206.68,1,1,1,61119.38,No
CID-000538,Kim5650,509,France,Female,80,1,129831.27,1,1,1,32876.27,Yes
CID-000539,Rossi4478,768,Germany,Female,65,2,221300.4,4,1,0,161227.8,Yes
CID-000540,Tanaka3168,566,France,Male,86,10,43828.91,2,0,1,123893.41,No
CID-000541,Singh9161,747,Germany,Female,32,8,169827.68,1,0,1,87484.39,No
CID-000542,Cohen1963,537,Spain,Female,73,9,130815.01,2,1,1,47209.69,No
CID-000543,Mendoza2472,589,France,Female,86,3,241252.5,2,1,0,179524.53,Yes
CID-000544,Rossi9208,660,Germany,Male,39,1,9133.72,3,0,0,179462.44,No
CID-000545,Kim9159,385,France,Female,30,5,98726.87,1,1,0,96019.48,Yes
CID-000546,Brown4182,848,Germany,Male,66,6,135799.32,2,0,0,97385.7,Yes
CID-000547,Jones5539,688,Germany,Male,87,3,24719.82,2,1,1,155296.26,No
CID-000548,Mendoza6096,661,France,Male,32,5,163423.24,2,1,0,170673.0,No
CID-000549,Lee4707,492,France,Male,79,7,74752.39,2,1,0,109173.86,No
CID-000550,Tanaka3604,561,France,Male,38,6,36748.94,2,1,1,155363.69,No
CID-000551,Tanaka3084,507,Germany,Female,58,5,31493.2,2,1,0,13243.77,No
CID-000552,Patel8761,431,Germany,Male,33,3,147409.0,3,1,1,136950.36,No
CID-000553,Ali1869,407,France,Female,42,9,37775.47,1,1,1,195331.31,No
CID-000554,Lee8121,560,Germany,Male,28,7,58616.77,1,1,1,115733.39,No
CID-000555,Kim2178,527,Spain,Female,68,8,62426.11,2,1,1,98527.04,No
CID-000556,Patel9474,622,Germany,Male,90,0,220487.99,2,1,1,47887.42,No
CID-000557,Singh9051,488,France,Female,40,9,46805.34,2,1,1,137350.77,No
CID-000558,Garcia9254,780,France,Male,60,1,807.46,1,1,0,182419.05,Yes
CID-000559,Davis3324,820,France,Female,33,7,210016.0,3,0,0,25859.14,No
CID-000560,Nguyen2235,762,Spain,Male,83,4,45287.27,2,1,0,67268.03,No
CID-000561,Lee9706,433,Spain,Female,66,2,111639.67,2,0,0,183281.55,Yes
CID-000562,Brown3156,481,Spain,Female,75,3,9730.35,1,0,0,143308.93,Yes
CID-000563,Davis4068,406,France,Female,51,3,98125.57,3,0,0,114469.89,No
CID-000564,Ali4865,631,France,Male,83,9,16248.4,2,1,1,158442.66,No
CID-000565,Kim5845,707,France,Male,67,7,106309.95,1,1,1,104843.52,No
CID-000566,Lee4055,747,France,Male,49,3,211694.06,1,1,1,198641.9,No
CID-000567,Khan3757,828,France,Female,37,10,179499.12,1,1,0,40287.2,No
CID-000568,Patel9904,430,France,Male,54,9,71236.73,2,0,1,67942.5,No
CID-000569,Rossi8457,612,Spain,Male,45,10,64619.47,2,1,0,23495.57,No
CID-000570,Williams1970,497,France,Female,69,5,25510.19,2,1,1,11292.75,No
CID-000571,Lee277,539,Spain,Male,83,4,138218.79,1,0,0,109080.67,Yes
CID-000572,Mendoza1313,683,Germany,Female,44,1,193297.76,1,1,1,79169.88,No
CID-000573,Wong5618,735,Germany,Female,44,1,64518.23,2,1,0,45447.1,Yes
CID-000574,Mendoza9749,736,Spain,Male,70,2,95707.91,1,1,1,193102.88,No
CID-000575,Garcia4450,683,France,Female,84,9,120663.37,1,1,0,112137.12,No
CID-000576,Park2185,757,Spain,Male,51,6,33618.95,2,1,1,97971.03,No
CID-000577,Cohen9007,691,Germany,Female,55,9,43401.38,1,1,0,151049.21,No
CID-000578,Tanaka755,728,Germany,Female,57,7,170041.65,2,1,1,152277.27,No
CID-000579,Diaz7199,689,Germany,Female,20,8,183305.76,2,1,0,71338.69,No
CID-000580,Cohen8750,478,France,Female,87,3,80939.36,2,1,0,50911.52,No
CID-000581,Wong7660,483,Germany,Male,20,0,229305.17,1,0,1,77715.7,Yes
CID-000582,Rossi3334,849,France,Female,73,7,171086.66,1,1,0,166918.81,No
CID-000583,Diaz8102,489,Spain,Female,28,10,135671.08,1,1,0,110102.24,No
CID-000584,Williams7944,377,Germany,Female,78,10,137553.87,1,1,0,163470.49,Yes
CID-000585,Kim8922,757,Germany,Male,79,3,245619.59,1,1,0,165458.02,Yes
CID-000586,Mendoza323,768,Spain,Female,26,2,215055.18,1,1,1,95774.99,No
CID-000587,Cohen9879,652,Spain,Male,84,2,95907.55,3,0,1,159925.47,No
CID-000588,Brown3591,656,Germany,Female,20,5,83000.09,2,0,1,35985.64,No
CID-000589,Kim3060,440,France,Female,70,2,151900.17,1,1,0,43531.93,No
CID-000590,Tanaka6181,580,France,Male,83,6,147442.16,1,1,0,194614.31,No
CID-000591,Diaz4892,849,Germany,Male,23,1,111684.29,3,1,1,171880.4,Yes
CID-000592,Davis8840,729,Germany,Female,87,10,179901.4,2,1,0,166252.86,Yes
CID-000593,Cohen5180,502,Germany,Male,18,4,38265.67,1,1,0,24228.74,Yes
CID-000594,Khan3422,689,France,Male,27,1,112759.64,1,1,0,76981.87,No
CID-000595,Diaz3566,803,France,Female,55,1,128075.12,1,1,0,108750.49,No
CID-000596,Patel3071,733,Spain,Male,19,4,115313.7,2,1,1,169685.33,No
CID-000597,Khan992,545,Germany,Male,73,9,94128.86,2,0,0,137320.43,Yes
CID-000598,Diaz1118,554,Germany,Female,81,5,154092.37,2,1,0,23909.2,Yes
CID-000599,Davis7144,847,France,Male,20,7,224667.58,2,1,0,26466.75,No
CID-000600,Garcia15,730,Germany,Female,86,2,115198.43,1,0,1,46017.66,Yes
CID-000601,Diaz4505,451,France,Male,73,5,118639.09,1,0,1,76847.26,No
CID-000602,Khan5947,466,Germany,Male,81,7,107440.9,2,1,1,24654.61,No
CID-000603,Jones8547,703,France,Female,86,1,43131.83,3,1,0,24574.89,No
CID-000604,Singh6437,797,,Female,33,0,52077.07,1,0,0,51973.09,No
CID-000605,Patel3702,786,Spain,Female,43,2,158335.71,1,0,1,58740.07,No
CID-000606,Kim8836,459,Germany,Female,41,9,43332.58,1,1,0,56780.54,No
CID-000607,Smith2696,805,Spain,Male,31,3,109790.32,2,1,0,142552.77,No
CID-000608,Kim4488,752,France,Male,22,7,166408.72,1,1,1,135124.87,No
CID-000609,Patel6603,444,France,Male,37,5,9406.87,2,1,1,39815.36,No
CID-000610,Rossi4402,710,France,Female,59,7,31612.22,2,1,0,167713.69,No
CID-000611,Tanaka7131,466,Germany,Male,41,1,37992.0,2,1,0,120176.95,No
CID-000612,Lee4358,360,France,Male,31,3,36751.29,1,1,1,139489.16,No
CID-000613,Garcia5100,515,France,Female,33,6,236039.17,2,1,1,163192.68,No
CID-000614,Park4691,597,France,Male,38,8,184647.71,1,1,1,134223.09,No
CID-000615,Singh251,778,,Male,37,8,143553.27,2,1,1,175417.02,No
CID-000616,Rossi3739,720,France,Female,24,10,141884.31,2,1,0,165215.08,No
CID-000617,Wong1057,635,France,Male,76,0,33974.8,2,0,0,136380.18,Yes
CID-000618,Lee7036,586,France,Female,60,7,235446.04,2,0,0,157761.4,No
CID-000619,Wong1623,513,Germany,Female,62,9,212640.71,1,1,1,53674.45,No
CID-000620,Patel1003,819,Spain,Female,72,0,110005.52,2,0,0,189060.14,No
CID-000621,Ali7111,536,Germany,Female,80,6,14199.49,2,1,1,189467.69,No
CID-000622,Ali3338,666,Spain,Male,64,0,955.79,1,1,1,112283.44,No
CID-000623,Wong631,753,Germany,Female,70,6,62631.33,1,1,0,87024.18,Yes
CID-000624,Mendoza3633,477,France,Male,52,5,59789.42,1,1,1,106909.76,No
CID-000625,Cohen9800,829,Germany,Female,45,5,152786.27,3,1,1,32665.27,No
CID-000626,Khan7676,466,Germany,Female,71,0,88308.75,2,1,1,111238.39,No
CID-000627,Jones1392,478,Spain,Female,85,4,229039.62,2,1,0,49597.36,Yes
CID-000628,Davis1827,469,Germany,Female,48,10,105905.47,1,0,1,116631.63,No
CID-000629,Williams7116,400,France,Female,33,0,61564.47,1,1,1,55119.84,No
CID-000630,Lee9904,463,Spain,Female,90,0,128552.64,3,1,1,163481.29,No
CID-000631,Rossi7851,606,Spain,Male,23,3,225661.61,2,1,1,82443.82,No
CID-000632,Williams5091,527,Spain,Female,33,5,162972.96,1,1,0,19252.82,No
CID-000633,Garcia151,732,France,Female,32,6,208261.12,2,1,0,68456.49,No
CID-000634,Khan4480,455,France,Male,47,4,161963.03,1,1,1,60107.09,No
CID-000635,Mendoza9129,373,Germany,Female,35,4,52727.77,3,1,0,97687.51,No
CID-000636,Garcia3249,744,Germany,Male,87,1,49363.82,2,0,1,159548.97,No
